ECU0: SWC0_CC, ECU0: SWC1
70320, ECU0: SWC0_CC, 1
70340, ECU0: SWC0_CC, 0
70340, ECU0: SWC1, 1
70360, ECU0: SWC1, 0
70360, ECU0: SWC0_CC, 1
70380, ECU0: SWC0_CC, 0
70380, ECU0: SWC1, 1
70400, ECU0: SWC1, 0
70400, ECU0: SWC0_CC, 1
70420, ECU0: SWC0_CC, 0
70420, ECU0: SWC1, 1
70440, ECU0: SWC1, 0
70440, ECU0: SWC0_CC, 1
70460, ECU0: SWC0_CC, 0
70460, ECU0: SWC1, 1
70480, ECU0: SWC1, 0
70480, ECU0: SWC0_CC, 1
70500, ECU0: SWC0_CC, 0
70500, ECU0: SWC1, 1
70520, ECU0: SWC1, 0
70520, ECU0: SWC0_CC, 1
70540, ECU0: SWC0_CC, 0
70540, ECU0: SWC1, 1
70560, ECU0: SWC1, 0
70560, ECU0: SWC0_CC, 1
70580, ECU0: SWC0_CC, 0
70580, ECU0: SWC1, 1
70600, ECU0: SWC1, 0
70600, ECU0: SWC0_CC, 1
70620, ECU0: SWC0_CC, 0
70620, ECU0: SWC1, 1
70640, ECU0: SWC1, 0
70640, ECU0: SWC0_CC, 1
70660, ECU0: SWC0_CC, 0
70660, ECU0: SWC1, 1
70680, ECU0: SWC1, 0
70680, ECU0: SWC0_CC, 1
70700, ECU0: SWC0_CC, 0
70700, ECU0: SWC1, 1
70720, ECU0: SWC1, 0
70720, ECU0: SWC0_CC, 1
70740, ECU0: SWC0_CC, 0
70740, ECU0: SWC1, 1
70760, ECU0: SWC1, 0
70760, ECU0: SWC0_CC, 1
70780, ECU0: SWC0_CC, 0
70780, ECU0: SWC1, 1
70800, ECU0: SWC1, 0
70800, ECU0: SWC0_CC, 1
70820, ECU0: SWC0_CC, 0
70820, ECU0: SWC1, 1
70840, ECU0: SWC1, 0
70840, ECU0: SWC0_CC, 1
70860, ECU0: SWC0_CC, 0
70860, ECU0: SWC1, 1
70880, ECU0: SWC1, 0
70880, ECU0: SWC0_CC, 1
70900, ECU0: SWC0_CC, 0
70900, ECU0: SWC1, 1
70920, ECU0: SWC1, 0
70920, ECU0: SWC0_CC, 1
70940, ECU0: SWC0_CC, 0
70940, ECU0: SWC1, 1
70960, ECU0: SWC1, 0
70960, ECU0: SWC0_CC, 1
70980, ECU0: SWC0_CC, 0
70980, ECU0: SWC1, 1
71000, ECU0: SWC1, 0
71000, ECU0: SWC0_CC, 1
71020, ECU0: SWC0_CC, 0
71020, ECU0: SWC1, 1
71040, ECU0: SWC1, 0
71040, ECU0: SWC0_CC, 1
71060, ECU0: SWC0_CC, 0
71060, ECU0: SWC1, 1
71080, ECU0: SWC1, 0
71080, ECU0: SWC0_CC, 1
71100, ECU0: SWC0_CC, 0
71100, ECU0: SWC1, 1
71120, ECU0: SWC1, 0
71120, ECU0: SWC0_CC, 1
71140, ECU0: SWC0_CC, 0
71140, ECU0: SWC1, 1
71160, ECU0: SWC1, 0
71160, ECU0: SWC0_CC, 1
71180, ECU0: SWC0_CC, 0
71180, ECU0: SWC1, 1
71200, ECU0: SWC1, 0
71200, ECU0: SWC0_CC, 1
71220, ECU0: SWC0_CC, 0
71220, ECU0: SWC1, 1
71240, ECU0: SWC1, 0
71240, ECU0: SWC0_CC, 1
71260, ECU0: SWC0_CC, 0
71260, ECU0: SWC1, 1
71280, ECU0: SWC1, 0
71280, ECU0: SWC0_CC, 1
71300, ECU0: SWC0_CC, 0
71300, ECU0: SWC1, 1
71320, ECU0: SWC1, 0
71320, ECU0: SWC0_CC, 1
71340, ECU0: SWC0_CC, 0
71340, ECU0: SWC1, 1
71360, ECU0: SWC1, 0
71360, ECU0: SWC0_CC, 1
71380, ECU0: SWC0_CC, 0
71380, ECU0: SWC1, 1
71400, ECU0: SWC1, 0
71400, ECU0: SWC0_CC, 1
71420, ECU0: SWC0_CC, 0
71420, ECU0: SWC1, 1
71440, ECU0: SWC1, 0
71440, ECU0: SWC0_CC, 1
71460, ECU0: SWC0_CC, 0
71460, ECU0: SWC1, 1
71480, ECU0: SWC1, 0
71480, ECU0: SWC0_CC, 1
71500, ECU0: SWC0_CC, 0
71500, ECU0: SWC1, 1
71520, ECU0: SWC1, 0
71520, ECU0: SWC0_CC, 1
71540, ECU0: SWC0_CC, 0
71540, ECU0: SWC1, 1
71560, ECU0: SWC1, 0
71560, ECU0: SWC0_CC, 1
71580, ECU0: SWC0_CC, 0
71580, ECU0: SWC1, 1
71600, ECU0: SWC1, 0
71600, ECU0: SWC0_CC, 1
71620, ECU0: SWC0_CC, 0
71620, ECU0: SWC1, 1
71640, ECU0: SWC1, 0
71640, ECU0: SWC0_CC, 1
71660, ECU0: SWC0_CC, 0
71660, ECU0: SWC1, 1
71680, ECU0: SWC1, 0
71680, ECU0: SWC0_CC, 1
71700, ECU0: SWC0_CC, 0
71700, ECU0: SWC1, 1
71720, ECU0: SWC1, 0
71720, ECU0: SWC0_CC, 1
71740, ECU0: SWC0_CC, 0
71740, ECU0: SWC1, 1
71760, ECU0: SWC1, 0
71760, ECU0: SWC0_CC, 1
71780, ECU0: SWC0_CC, 0
71780, ECU0: SWC1, 1
71800, ECU0: SWC1, 0
71800, ECU0: SWC0_CC, 1
71820, ECU0: SWC0_CC, 0
71820, ECU0: SWC1, 1
71840, ECU0: SWC1, 0
71840, ECU0: SWC0_CC, 1
71860, ECU0: SWC0_CC, 0
71860, ECU0: SWC1, 1
71880, ECU0: SWC1, 0
71880, ECU0: SWC0_CC, 1
71900, ECU0: SWC0_CC, 0
71900, ECU0: SWC1, 1
71920, ECU0: SWC1, 0
71920, ECU0: SWC0_CC, 1
71940, ECU0: SWC0_CC, 0
71940, ECU0: SWC1, 1
71960, ECU0: SWC1, 0
71960, ECU0: SWC0_CC, 1
71980, ECU0: SWC0_CC, 0
71980, ECU0: SWC1, 1
72000, ECU0: SWC1, 0
72000, ECU0: SWC0_CC, 1
72020, ECU0: SWC0_CC, 0
72020, ECU0: SWC1, 1
72040, ECU0: SWC1, 0
72040, ECU0: SWC0_CC, 1
72060, ECU0: SWC0_CC, 0
72060, ECU0: SWC1, 1
72080, ECU0: SWC1, 0
72080, ECU0: SWC0_CC, 1
72100, ECU0: SWC0_CC, 0
72100, ECU0: SWC1, 1
72120, ECU0: SWC1, 0
72120, ECU0: SWC0_CC, 1
72140, ECU0: SWC0_CC, 0
72140, ECU0: SWC1, 1
72160, ECU0: SWC1, 0
72160, ECU0: SWC0_CC, 1
72180, ECU0: SWC0_CC, 0
72180, ECU0: SWC1, 1
72200, ECU0: SWC1, 0
72200, ECU0: SWC0_CC, 1
72220, ECU0: SWC0_CC, 0
72220, ECU0: SWC1, 1
72240, ECU0: SWC1, 0
72240, ECU0: SWC0_CC, 1
72260, ECU0: SWC0_CC, 0
72260, ECU0: SWC1, 1
72280, ECU0: SWC1, 0
72280, ECU0: SWC0_CC, 1
72300, ECU0: SWC0_CC, 0
72300, ECU0: SWC1, 1
72320, ECU0: SWC1, 0
72320, ECU0: SWC0_CC, 1
72340, ECU0: SWC0_CC, 0
72340, ECU0: SWC1, 1
72360, ECU0: SWC1, 0
72360, ECU0: SWC0_CC, 1
72380, ECU0: SWC0_CC, 0
72380, ECU0: SWC1, 1
72400, ECU0: SWC1, 0
72400, ECU0: SWC0_CC, 1
72420, ECU0: SWC0_CC, 0
72420, ECU0: SWC1, 1
72440, ECU0: SWC1, 0
72440, ECU0: SWC0_CC, 1
72460, ECU0: SWC0_CC, 0
72460, ECU0: SWC1, 1
72480, ECU0: SWC1, 0
72480, ECU0: SWC0_CC, 1
72500, ECU0: SWC0_CC, 0
72500, ECU0: SWC1, 1
72520, ECU0: SWC1, 0
72520, ECU0: SWC0_CC, 1
72540, ECU0: SWC0_CC, 0
72540, ECU0: SWC1, 1
72560, ECU0: SWC1, 0
72560, ECU0: SWC0_CC, 1
72580, ECU0: SWC0_CC, 0
72580, ECU0: SWC1, 1
72600, ECU0: SWC1, 0
72600, ECU0: SWC0_CC, 1
72620, ECU0: SWC0_CC, 0
72620, ECU0: SWC1, 1
72640, ECU0: SWC1, 0
72640, ECU0: SWC0_CC, 1
72660, ECU0: SWC0_CC, 0
72660, ECU0: SWC1, 1
72680, ECU0: SWC1, 0
72680, ECU0: SWC0_CC, 1
72700, ECU0: SWC0_CC, 0
72700, ECU0: SWC1, 1
72720, ECU0: SWC1, 0
72720, ECU0: SWC0_CC, 1
72740, ECU0: SWC0_CC, 0
72740, ECU0: SWC1, 1
72760, ECU0: SWC1, 0
72760, ECU0: SWC0_CC, 1
72780, ECU0: SWC0_CC, 0
72780, ECU0: SWC1, 1
72800, ECU0: SWC1, 0
72800, ECU0: SWC0_CC, 1
72820, ECU0: SWC0_CC, 0
72820, ECU0: SWC1, 1
72840, ECU0: SWC1, 0
72840, ECU0: SWC0_CC, 1
72860, ECU0: SWC0_CC, 0
72860, ECU0: SWC1, 1
72880, ECU0: SWC1, 0
72880, ECU0: SWC0_CC, 1
72900, ECU0: SWC0_CC, 0
72900, ECU0: SWC1, 1
72920, ECU0: SWC1, 0
72920, ECU0: SWC0_CC, 1
72940, ECU0: SWC0_CC, 0
72940, ECU0: SWC1, 1
72960, ECU0: SWC1, 0
72960, ECU0: SWC0_CC, 1
72980, ECU0: SWC0_CC, 0
72980, ECU0: SWC1, 1
73000, ECU0: SWC1, 0
73000, ECU0: SWC0_CC, 1
73020, ECU0: SWC0_CC, 0
73020, ECU0: SWC1, 1
73040, ECU0: SWC1, 0
73040, ECU0: SWC0_CC, 1
73060, ECU0: SWC0_CC, 0
73060, ECU0: SWC1, 1
73080, ECU0: SWC1, 0
73080, ECU0: SWC0_CC, 1
73100, ECU0: SWC0_CC, 0
73100, ECU0: SWC1, 1
73120, ECU0: SWC1, 0
73120, ECU0: SWC0_CC, 1
73140, ECU0: SWC0_CC, 0
73140, ECU0: SWC1, 1
73160, ECU0: SWC1, 0
73160, ECU0: SWC0_CC, 1
73180, ECU0: SWC0_CC, 0
73180, ECU0: SWC1, 1
73200, ECU0: SWC1, 0
73200, ECU0: SWC0_CC, 1
73220, ECU0: SWC0_CC, 0
73220, ECU0: SWC1, 1
73240, ECU0: SWC1, 0
73240, ECU0: SWC0_CC, 1
73260, ECU0: SWC0_CC, 0
73260, ECU0: SWC1, 1
73280, ECU0: SWC1, 0
73280, ECU0: SWC0_CC, 1
73300, ECU0: SWC0_CC, 0
73300, ECU0: SWC1, 1
73320, ECU0: SWC1, 0
73320, ECU0: SWC0_CC, 1
73340, ECU0: SWC0_CC, 0
73340, ECU0: SWC1, 1
73360, ECU0: SWC1, 0
73360, ECU0: SWC0_CC, 1
73380, ECU0: SWC0_CC, 0
73380, ECU0: SWC1, 1
73400, ECU0: SWC1, 0
73400, ECU0: SWC0_CC, 1
73420, ECU0: SWC0_CC, 0
73420, ECU0: SWC1, 1
73440, ECU0: SWC1, 0
73440, ECU0: SWC0_CC, 1
73460, ECU0: SWC0_CC, 0
73460, ECU0: SWC1, 1
73480, ECU0: SWC1, 0
73480, ECU0: SWC0_CC, 1
73500, ECU0: SWC0_CC, 0
73500, ECU0: SWC1, 1
73520, ECU0: SWC1, 0
73520, ECU0: SWC0_CC, 1
73540, ECU0: SWC0_CC, 0
73540, ECU0: SWC1, 1
73560, ECU0: SWC1, 0
73560, ECU0: SWC0_CC, 1
73580, ECU0: SWC0_CC, 0
73580, ECU0: SWC1, 1
73600, ECU0: SWC1, 0
73600, ECU0: SWC0_CC, 1
73620, ECU0: SWC0_CC, 0
73620, ECU0: SWC1, 1
73640, ECU0: SWC1, 0
73640, ECU0: SWC0_CC, 1
73660, ECU0: SWC0_CC, 0
73660, ECU0: SWC1, 1
73680, ECU0: SWC1, 0
73680, ECU0: SWC0_CC, 1
73700, ECU0: SWC0_CC, 0
73700, ECU0: SWC1, 1
73720, ECU0: SWC1, 0
73720, ECU0: SWC0_CC, 1
73740, ECU0: SWC0_CC, 0
73740, ECU0: SWC1, 1
73760, ECU0: SWC1, 0
73760, ECU0: SWC0_CC, 1
73780, ECU0: SWC0_CC, 0
73780, ECU0: SWC1, 1
73800, ECU0: SWC1, 0
73800, ECU0: SWC0_CC, 1
73820, ECU0: SWC0_CC, 0
73820, ECU0: SWC1, 1
73840, ECU0: SWC1, 0
73840, ECU0: SWC0_CC, 1
73860, ECU0: SWC0_CC, 0
73860, ECU0: SWC1, 1
73880, ECU0: SWC1, 0
73880, ECU0: SWC0_CC, 1
73900, ECU0: SWC0_CC, 0
73900, ECU0: SWC1, 1
73920, ECU0: SWC1, 0
73920, ECU0: SWC0_CC, 1
73940, ECU0: SWC0_CC, 0
73940, ECU0: SWC1, 1
73960, ECU0: SWC1, 0
73960, ECU0: SWC0_CC, 1
73980, ECU0: SWC0_CC, 0
73980, ECU0: SWC1, 1
74000, ECU0: SWC1, 0
74000, ECU0: SWC0_CC, 1
74020, ECU0: SWC0_CC, 0
74020, ECU0: SWC1, 1
74040, ECU0: SWC1, 0
74040, ECU0: SWC0_CC, 1
74060, ECU0: SWC0_CC, 0
74060, ECU0: SWC1, 1
74080, ECU0: SWC1, 0
74080, ECU0: SWC0_CC, 1
74100, ECU0: SWC0_CC, 0
74100, ECU0: SWC1, 1
74120, ECU0: SWC1, 0
74120, ECU0: SWC0_CC, 1
74140, ECU0: SWC0_CC, 0
74140, ECU0: SWC1, 1
74160, ECU0: SWC1, 0
74160, ECU0: SWC0_CC, 1
74180, ECU0: SWC0_CC, 0
74180, ECU0: SWC1, 1
74200, ECU0: SWC1, 0
74200, ECU0: SWC0_CC, 1
74220, ECU0: SWC0_CC, 0
74220, ECU0: SWC1, 1
74240, ECU0: SWC1, 0
74240, ECU0: SWC0_CC, 1
74260, ECU0: SWC0_CC, 0
74260, ECU0: SWC1, 1
74280, ECU0: SWC1, 0
74280, ECU0: SWC0_CC, 1
74300, ECU0: SWC0_CC, 0
74300, ECU0: SWC1, 1
74320, ECU0: SWC1, 0
74320, ECU0: SWC0_CC, 1
74340, ECU0: SWC0_CC, 0
74340, ECU0: SWC1, 1
74360, ECU0: SWC1, 0
74360, ECU0: SWC0_CC, 1
74380, ECU0: SWC0_CC, 0
74380, ECU0: SWC1, 1
74400, ECU0: SWC1, 0
74400, ECU0: SWC0_CC, 1
74420, ECU0: SWC0_CC, 0
74420, ECU0: SWC1, 1
74440, ECU0: SWC1, 0
74440, ECU0: SWC0_CC, 1
74460, ECU0: SWC0_CC, 0
74460, ECU0: SWC1, 1
74480, ECU0: SWC1, 0
74480, ECU0: SWC0_CC, 1
74500, ECU0: SWC0_CC, 0
74500, ECU0: SWC1, 1
74520, ECU0: SWC1, 0
74520, ECU0: SWC0_CC, 1
74540, ECU0: SWC0_CC, 0
74540, ECU0: SWC1, 1
74560, ECU0: SWC1, 0
74560, ECU0: SWC0_CC, 1
74580, ECU0: SWC0_CC, 0
74580, ECU0: SWC1, 1
74600, ECU0: SWC1, 0
74600, ECU0: SWC0_CC, 1
74620, ECU0: SWC0_CC, 0
74620, ECU0: SWC1, 1
74640, ECU0: SWC1, 0
74640, ECU0: SWC0_CC, 1
74660, ECU0: SWC0_CC, 0
74660, ECU0: SWC1, 1
74680, ECU0: SWC1, 0
74680, ECU0: SWC0_CC, 1
74700, ECU0: SWC0_CC, 0
74700, ECU0: SWC1, 1
74720, ECU0: SWC1, 0
74720, ECU0: SWC0_CC, 1
74740, ECU0: SWC0_CC, 0
74740, ECU0: SWC1, 1
74760, ECU0: SWC1, 0
74760, ECU0: SWC0_CC, 1
74780, ECU0: SWC0_CC, 0
74780, ECU0: SWC1, 1
74800, ECU0: SWC1, 0
74800, ECU0: SWC0_CC, 1
74820, ECU0: SWC0_CC, 0
74820, ECU0: SWC1, 1
74840, ECU0: SWC1, 0
74840, ECU0: SWC0_CC, 1
74860, ECU0: SWC0_CC, 0
74860, ECU0: SWC1, 1
74880, ECU0: SWC1, 0
74880, ECU0: SWC0_CC, 1
74900, ECU0: SWC0_CC, 0
74900, ECU0: SWC1, 1
74920, ECU0: SWC1, 0
74920, ECU0: SWC0_CC, 1
74940, ECU0: SWC0_CC, 0
74940, ECU0: SWC1, 1
74960, ECU0: SWC1, 0
74960, ECU0: SWC0_CC, 1
74980, ECU0: SWC0_CC, 0
74980, ECU0: SWC1, 1
75000, ECU0: SWC1, 0
75000, ECU0: SWC0_CC, 1
75020, ECU0: SWC0_CC, 0
75020, ECU0: SWC1, 1
75040, ECU0: SWC1, 0
75040, ECU0: SWC0_CC, 1
75060, ECU0: SWC0_CC, 0
75060, ECU0: SWC1, 1
75080, ECU0: SWC1, 0
75080, ECU0: SWC0_CC, 1
75100, ECU0: SWC0_CC, 0
75100, ECU0: SWC1, 1
75120, ECU0: SWC1, 0
75120, ECU0: SWC0_CC, 1
75140, ECU0: SWC0_CC, 0
75140, ECU0: SWC1, 1
75160, ECU0: SWC1, 0
75160, ECU0: SWC0_CC, 1
75180, ECU0: SWC0_CC, 0
75180, ECU0: SWC1, 1
75200, ECU0: SWC1, 0
75200, ECU0: SWC0_CC, 1
75220, ECU0: SWC0_CC, 0
75220, ECU0: SWC1, 1
75240, ECU0: SWC1, 0
75240, ECU0: SWC0_CC, 1
75260, ECU0: SWC0_CC, 0
75260, ECU0: SWC1, 1
75280, ECU0: SWC1, 0
75280, ECU0: SWC0_CC, 1
75300, ECU0: SWC0_CC, 0
75300, ECU0: SWC1, 1
75320, ECU0: SWC1, 0
75320, ECU0: SWC0_CC, 1
75340, ECU0: SWC0_CC, 0
75340, ECU0: SWC1, 1
75360, ECU0: SWC1, 0
75360, ECU0: SWC0_CC, 1
75380, ECU0: SWC0_CC, 0
75380, ECU0: SWC1, 1
75400, ECU0: SWC1, 0
75400, ECU0: SWC0_CC, 1
75420, ECU0: SWC0_CC, 0
75420, ECU0: SWC1, 1
75440, ECU0: SWC1, 0
75440, ECU0: SWC0_CC, 1
75460, ECU0: SWC0_CC, 0
75460, ECU0: SWC1, 1
75480, ECU0: SWC1, 0
75480, ECU0: SWC0_CC, 1
75500, ECU0: SWC0_CC, 0
75500, ECU0: SWC1, 1
75520, ECU0: SWC1, 0
75520, ECU0: SWC0_CC, 1
75540, ECU0: SWC0_CC, 0
75540, ECU0: SWC1, 1
75560, ECU0: SWC1, 0
75560, ECU0: SWC0_CC, 1
75580, ECU0: SWC0_CC, 0
75580, ECU0: SWC1, 1
75600, ECU0: SWC1, 0
75600, ECU0: SWC0_CC, 1
75620, ECU0: SWC0_CC, 0
75620, ECU0: SWC1, 1
75640, ECU0: SWC1, 0
75640, ECU0: SWC0_CC, 1
75660, ECU0: SWC0_CC, 0
75660, ECU0: SWC1, 1
75680, ECU0: SWC1, 0
75680, ECU0: SWC0_CC, 1
75700, ECU0: SWC0_CC, 0
75700, ECU0: SWC1, 1
75720, ECU0: SWC1, 0
75720, ECU0: SWC0_CC, 1
75740, ECU0: SWC0_CC, 0
75740, ECU0: SWC1, 1
75760, ECU0: SWC1, 0
75760, ECU0: SWC0_CC, 1
75780, ECU0: SWC0_CC, 0
75780, ECU0: SWC1, 1
75800, ECU0: SWC1, 0
75800, ECU0: SWC0_CC, 1
75820, ECU0: SWC0_CC, 0
75820, ECU0: SWC1, 1
75840, ECU0: SWC1, 0
75840, ECU0: SWC0_CC, 1
75860, ECU0: SWC0_CC, 0
75860, ECU0: SWC1, 1
75880, ECU0: SWC1, 0
75880, ECU0: SWC0_CC, 1
75900, ECU0: SWC0_CC, 0
75900, ECU0: SWC1, 1
75920, ECU0: SWC1, 0
75920, ECU0: SWC0_CC, 1
75940, ECU0: SWC0_CC, 0
75940, ECU0: SWC1, 1
75960, ECU0: SWC1, 0
75960, ECU0: SWC0_CC, 1
75980, ECU0: SWC0_CC, 0
75980, ECU0: SWC1, 1
76000, ECU0: SWC1, 0
76000, ECU0: SWC0_CC, 1
76020, ECU0: SWC0_CC, 0
76020, ECU0: SWC1, 1
76040, ECU0: SWC1, 0
76040, ECU0: SWC0_CC, 1
76060, ECU0: SWC0_CC, 0
76060, ECU0: SWC1, 1
76080, ECU0: SWC1, 0
76080, ECU0: SWC0_CC, 1
76100, ECU0: SWC0_CC, 0
76100, ECU0: SWC1, 1
76120, ECU0: SWC1, 0
76120, ECU0: SWC0_CC, 1
76140, ECU0: SWC0_CC, 0
76140, ECU0: SWC1, 1
76160, ECU0: SWC1, 0
76160, ECU0: SWC0_CC, 1
76180, ECU0: SWC0_CC, 0
76180, ECU0: SWC1, 1
76200, ECU0: SWC1, 0
76200, ECU0: SWC0_CC, 1
76220, ECU0: SWC0_CC, 0
76220, ECU0: SWC1, 1
76240, ECU0: SWC1, 0
76240, ECU0: SWC0_CC, 1
76260, ECU0: SWC0_CC, 0
76260, ECU0: SWC1, 1
76280, ECU0: SWC1, 0
76280, ECU0: SWC0_CC, 1
76300, ECU0: SWC0_CC, 0
76300, ECU0: SWC1, 1
76320, ECU0: SWC1, 0
76320, ECU0: SWC0_CC, 1
76340, ECU0: SWC0_CC, 0
76340, ECU0: SWC1, 1
76360, ECU0: SWC1, 0
76360, ECU0: SWC0_CC, 1
76380, ECU0: SWC0_CC, 0
76380, ECU0: SWC1, 1
76400, ECU0: SWC1, 0
76400, ECU0: SWC0_CC, 1
76420, ECU0: SWC0_CC, 0
76420, ECU0: SWC1, 1
76440, ECU0: SWC1, 0
76440, ECU0: SWC0_CC, 1
76460, ECU0: SWC0_CC, 0
76460, ECU0: SWC1, 1
76480, ECU0: SWC1, 0
76480, ECU0: SWC0_CC, 1
76500, ECU0: SWC0_CC, 0
76500, ECU0: SWC1, 1
76520, ECU0: SWC1, 0
76520, ECU0: SWC0_CC, 1
76540, ECU0: SWC0_CC, 0
76540, ECU0: SWC1, 1
76560, ECU0: SWC1, 0
76560, ECU0: SWC0_CC, 1
76580, ECU0: SWC0_CC, 0
76580, ECU0: SWC1, 1
76600, ECU0: SWC1, 0
76600, ECU0: SWC0_CC, 1
76620, ECU0: SWC0_CC, 0
76620, ECU0: SWC1, 1
76640, ECU0: SWC1, 0
76640, ECU0: SWC0_CC, 1
76660, ECU0: SWC0_CC, 0
76660, ECU0: SWC1, 1
76680, ECU0: SWC1, 0
76680, ECU0: SWC0_CC, 1
76700, ECU0: SWC0_CC, 0
76700, ECU0: SWC1, 1
76720, ECU0: SWC1, 0
76720, ECU0: SWC0_CC, 1
76740, ECU0: SWC0_CC, 0
76740, ECU0: SWC1, 1
76760, ECU0: SWC1, 0
76760, ECU0: SWC0_CC, 1
76780, ECU0: SWC0_CC, 0
76780, ECU0: SWC1, 1
76800, ECU0: SWC1, 0
76800, ECU0: SWC0_CC, 1
76820, ECU0: SWC0_CC, 0
76820, ECU0: SWC1, 1
76840, ECU0: SWC1, 0
76840, ECU0: SWC0_CC, 1
76860, ECU0: SWC0_CC, 0
76860, ECU0: SWC1, 1
76880, ECU0: SWC1, 0
76880, ECU0: SWC0_CC, 1
76900, ECU0: SWC0_CC, 0
76900, ECU0: SWC1, 1
76920, ECU0: SWC1, 0
76920, ECU0: SWC0_CC, 1
76940, ECU0: SWC0_CC, 0
76940, ECU0: SWC1, 1
76960, ECU0: SWC1, 0
76960, ECU0: SWC0_CC, 1
76980, ECU0: SWC0_CC, 0
76980, ECU0: SWC1, 1
77000, ECU0: SWC1, 0
77000, ECU0: SWC0_CC, 1
77020, ECU0: SWC0_CC, 0
77020, ECU0: SWC1, 1
77040, ECU0: SWC1, 0
77040, ECU0: SWC0_CC, 1
77060, ECU0: SWC0_CC, 0
77060, ECU0: SWC1, 1
77080, ECU0: SWC1, 0
77080, ECU0: SWC0_CC, 1
77100, ECU0: SWC0_CC, 0
77100, ECU0: SWC1, 1
77120, ECU0: SWC1, 0
77120, ECU0: SWC0_CC, 1
77140, ECU0: SWC0_CC, 0
77140, ECU0: SWC1, 1
77160, ECU0: SWC1, 0
77160, ECU0: SWC0_CC, 1
77180, ECU0: SWC0_CC, 0
77180, ECU0: SWC1, 1
77200, ECU0: SWC1, 0
77200, ECU0: SWC0_CC, 1
77220, ECU0: SWC0_CC, 0
77220, ECU0: SWC1, 1
77240, ECU0: SWC1, 0
77240, ECU0: SWC0_CC, 1
77260, ECU0: SWC0_CC, 0
77260, ECU0: SWC1, 1
77280, ECU0: SWC1, 0
77280, ECU0: SWC0_CC, 1
77300, ECU0: SWC0_CC, 0
77300, ECU0: SWC1, 1
77320, ECU0: SWC1, 0
77320, ECU0: SWC0_CC, 1
77340, ECU0: SWC0_CC, 0
77340, ECU0: SWC1, 1
77360, ECU0: SWC1, 0
77360, ECU0: SWC0_CC, 1
77380, ECU0: SWC0_CC, 0
77380, ECU0: SWC1, 1
77400, ECU0: SWC1, 0
77400, ECU0: SWC0_CC, 1
77420, ECU0: SWC0_CC, 0
77420, ECU0: SWC1, 1
77440, ECU0: SWC1, 0
77440, ECU0: SWC0_CC, 1
77460, ECU0: SWC0_CC, 0
77460, ECU0: SWC1, 1
77480, ECU0: SWC1, 0
77480, ECU0: SWC0_CC, 1
77500, ECU0: SWC0_CC, 0
77500, ECU0: SWC1, 1
77520, ECU0: SWC1, 0
77520, ECU0: SWC0_CC, 1
77540, ECU0: SWC0_CC, 0
77540, ECU0: SWC1, 1
77560, ECU0: SWC1, 0
77560, ECU0: SWC0_CC, 1
77580, ECU0: SWC0_CC, 0
77580, ECU0: SWC1, 1
77600, ECU0: SWC1, 0
77600, ECU0: SWC0_CC, 1
77620, ECU0: SWC0_CC, 0
77620, ECU0: SWC1, 1
77640, ECU0: SWC1, 0
77640, ECU0: SWC0_CC, 1
77660, ECU0: SWC0_CC, 0
77660, ECU0: SWC1, 1
77680, ECU0: SWC1, 0
77680, ECU0: SWC0_CC, 1
77700, ECU0: SWC0_CC, 0
77700, ECU0: SWC1, 1
77720, ECU0: SWC1, 0
77720, ECU0: SWC0_CC, 1
77740, ECU0: SWC0_CC, 0
77740, ECU0: SWC1, 1
77760, ECU0: SWC1, 0
77760, ECU0: SWC0_CC, 1
77780, ECU0: SWC0_CC, 0
77780, ECU0: SWC1, 1
77800, ECU0: SWC1, 0
77800, ECU0: SWC0_CC, 1
77820, ECU0: SWC0_CC, 0
77820, ECU0: SWC1, 1
77840, ECU0: SWC1, 0
77840, ECU0: SWC0_CC, 1
77860, ECU0: SWC0_CC, 0
77860, ECU0: SWC1, 1
77880, ECU0: SWC1, 0
77880, ECU0: SWC0_CC, 1
77900, ECU0: SWC0_CC, 0
77900, ECU0: SWC1, 1
77920, ECU0: SWC1, 0
77920, ECU0: SWC0_CC, 1
77940, ECU0: SWC0_CC, 0
77940, ECU0: SWC1, 1
77960, ECU0: SWC1, 0
77960, ECU0: SWC0_CC, 1
77980, ECU0: SWC0_CC, 0
77980, ECU0: SWC1, 1
78000, ECU0: SWC1, 0
78000, ECU0: SWC0_CC, 1
78020, ECU0: SWC0_CC, 0
78020, ECU0: SWC1, 1
78040, ECU0: SWC1, 0
78040, ECU0: SWC0_CC, 1
78060, ECU0: SWC0_CC, 0
78060, ECU0: SWC1, 1
78080, ECU0: SWC1, 0
78080, ECU0: SWC0_CC, 1
78100, ECU0: SWC0_CC, 0
78100, ECU0: SWC1, 1
78120, ECU0: SWC1, 0
78120, ECU0: SWC0_CC, 1
78140, ECU0: SWC0_CC, 0
78140, ECU0: SWC1, 1
78160, ECU0: SWC1, 0
78160, ECU0: SWC0_CC, 1
78180, ECU0: SWC0_CC, 0
78180, ECU0: SWC1, 1
78200, ECU0: SWC1, 0
78200, ECU0: SWC0_CC, 1
78220, ECU0: SWC0_CC, 0
78220, ECU0: SWC1, 1
78240, ECU0: SWC1, 0
78240, ECU0: SWC0_CC, 1
78260, ECU0: SWC0_CC, 0
78260, ECU0: SWC1, 1
78280, ECU0: SWC1, 0
78280, ECU0: SWC0_CC, 1
78300, ECU0: SWC0_CC, 0
